team,region,country,track,status,year,url
USP-OWLS-PA,North America,United States,,Accepted,2014,https://2014.igem.org/Team:USP-OWLS-PA/Description
USP-UNESP-Brazil,Latin America,Brazil,Foundational Advance,Accepted,2012,https://2012.igem.org/Team:USP-UNESP-Brazil/Description
USP_SaoCarlos-Brazil,Latin America,Brazil,Environment,Accepted,2019,https://2019.igem.org/Team:USP_SaoCarlos-Brazil/Description
USP_UNIFESP-Brazil,Latin America,Brazil,Manufacturing,Accepted,2016,https://2016.igem.org/Team:USP_UNIFESP-Brazil/Description
UST-Beijing,Asia,China,Food & Energy,Accepted,2011,https://2011.igem.org/Team:UST-Beijing/Description
USTC,Asia,P.r. China,Information Processing,Accepted,2007,https://2007.igem.org/Team:USTC/Description
USTC,Asia,China,,Accepted,2008,https://2008.igem.org/Team:USTC/Description
USTC,Asia,China,Foundational Advance,Accepted,2009,https://2009.igem.org/Team:USTC/Description
USTC,Asia,China,Manufacturing,Accepted,2010,https://2010.igem.org/Team:USTC/Description
USTC,Asia,China,Hardware,Accepted,2015,https://2015.igem.org/Team:USTC/Description
USTC,Asia,China,New Application,Accepted,2016,https://2016.igem.org/Team:USTC/Description
USTC,Asia,China,New Application,Accepted,2017,https://2017.igem.org/Team:USTC/Description
USTC,Asia,China,Manufacturing,Accepted,2018,https://2018.igem.org/Team:USTC/Description
USTC,Asia,China,Environment,Accepted,2019,https://2019.igem.org/Team:USTC/Description
USTC-China,Asia,China,Foundational Advance,Accepted,2011,https://2011.igem.org/Team:USTC-China/Description
USTC-China,Asia,China,Food & Energy,Accepted,2012,https://2012.igem.org/Team:USTC-China/Description
USTC-China,Asia,China,New Application,Accepted,2014,https://2014.igem.org/Team:USTC-China/Description
USTC-Software,Asia,China,Software Tools,Accepted,2011,https://2011.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software Tools,Accepted,2012,https://2012.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software Tools,Accepted,2013,https://2013.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software,Accepted,2014,https://2014.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software,Accepted,2015,https://2015.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software,Accepted,2016,https://2016.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software,Accepted,2017,https://2017.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software,Accepted,2018,https://2018.igem.org/Team:USTC-Software/Description
USTC-Software,Asia,China,Software,Accepted,2019,https://2019.igem.org/Team:USTC-Software/Description
USTC_CHINA,Asia,China,New Application,Accepted,2013,https://2013.igem.org/Team:USTC_CHINA/Description
USTC_Software,Asia,China,Software Tools,Accepted,2009,https://2009.igem.org/Team:USTC_Software/Description
USTC_Software,Asia,China,Software Tools,Accepted,2010,https://2010.igem.org/Team:USTC_Software/Description
UST_Beijing,Asia,China,Art & Design,Accepted,2014,https://2014.igem.org/Team:UST_Beijing/Description
UST_Beijing,Asia,China,Food & Nutrition,Accepted,2016,https://2016.igem.org/Team:UST_Beijing/Description
UST_Beijing,Asia,China,Food & Nutrition,Accepted,2017,https://2017.igem.org/Team:UST_Beijing/Description
UST_Beijing,Asia,China,Food & Nutrition,Accepted,2018,https://2018.igem.org/Team:UST_Beijing/Description
USyd-Australia,Asia,Australia,Foundational Advance,Accepted,2014,https://2014.igem.org/Team:USyd-Australia/Description
US_AFRL_CarrollHS,North America,United States,High School,Accepted,2017,https://2017.igem.org/Team:US_AFRL_CarrollHS/Description
US_AFRL_CarrollHS,North America,United States,High School,Accepted,2018,https://2018.igem.org/Team:US_AFRL_CarrollHS/Description
US_AFRL_CarrollHS,North America,United States,High School,Accepted,2019,https://2019.igem.org/Team:US_AFRL_CarrollHS/Description
UT-Dallas,North America,United States,Health & Medicine,Accepted,2014,https://2014.igem.org/Team:UT-Dallas/Description
UT-Knoxville,North America,United States,Manufacturing,Accepted,2016,https://2016.igem.org/Team:UT-Knoxville/Description
UT-Knoxville,North America,United States,Manufacturing,Accepted,2017,https://2017.igem.org/Team:UT-Knoxville/Description
UT-Knoxville,North America,United States,Environment,Accepted,2018,https://2018.igem.org/Team:UT-Knoxville/Description
UT-Tokyo,Asia,Japan,Information Processing,Accepted,2010,https://2010.igem.org/Team:UT-Tokyo/Description
UT-Tokyo,Asia,Japan,Manufacturing,Accepted,2011,https://2011.igem.org/Team:UT-Tokyo/Description
UT-Tokyo,Asia,Japan,Food & Energy,Accepted,2012,https://2012.igem.org/Team:UT-Tokyo/Description
UT-Tokyo,Asia,Japan,New Application,Accepted,2013,https://2013.igem.org/Team:UT-Tokyo/Description
UT-Tokyo,Asia,Japan,Information Processing,Accepted,2014,https://2014.igem.org/Team:UT-Tokyo/Description
UT-Tokyo,Asia,Japan,Information Processing,Accepted,2015,https://2015.igem.org/Team:UT-Tokyo/Description
UT-Tokyo,Asia,Japan,Information Processing,Accepted,2016,https://2016.igem.org/Team:UT-Tokyo/Description
UT-Tokyo-Software,Asia,Japan,Software Tools,Accepted,2012,https://2012.igem.org/Team:UT-Tokyo-Software/Description
Utah_State,North America,United States,,Accepted,2008,https://2008.igem.org/Team:Utah_State/Description
Utah_State,North America,United States,Manufacturing,Accepted,2009,https://2009.igem.org/Team:Utah_State/Description
Utah_State,North America,United States,Manufacturing,Accepted,2010,https://2010.igem.org/Team:Utah_State/Description
Utah_State,North America,United States,Manufacturing,Accepted,2011,https://2011.igem.org/Team:Utah_State/Description
Utah_State,North America,United States,Manufacturing,Accepted,2012,https://2012.igem.org/Team:Utah_State/Description
Utah_State,North America,United States,Manufacturing,Accepted,2013,https://2013.igem.org/Team:Utah_State/Description
Utah_State,North America,United States,Manufacturing,Accepted,2014,https://2014.igem.org/Team:Utah_State/Description
Utah_State,North America,United States,Manufacturing,Accepted,2015,https://2015.igem.org/Team:Utah_State/Description
UTArlingtonTexasUSA,North America,United States,Environment,Accepted,2019,https://2019.igem.org/Team:UTArlingtonTexasUSA/Description
UTAustin,North America,,,Accepted,2006,https://2006.igem.org/Team:UTAustin/Description
UTAustin,North America,,,Accepted,2005,https://2005.igem.org/Team:UTAustin/Description
UTAustin,North America,,,Accepted,2004,https://2004.igem.org/Team:UTAustin/Description
UTBC-RDCongo,Europe,"Congo, The Democratic Republic Of The",Environment,Accepted,2012,https://2012.igem.org/Team:UTBC-RDCongo/Description
UTDallas,North America,United States,Environment,Accepted,2010,https://2010.igem.org/Team:UTDallas/Description
UTK-Knoxville,North America,United States,New Application,Accepted,2012,https://2012.igem.org/Team:UTK-Knoxville/Description
UTK-Knoxville,North America,United States,Environment,Accepted,2013,https://2013.igem.org/Team:UTK-Knoxville/Description
UTP-Panama,Latin America,Panama,Food & Energy,Accepted,2011,https://2011.igem.org/Team:UTP-Panama/Description
UTP-Software,Latin America,Panama,Software Tools,Accepted,2012,https://2012.igem.org/Team:UTP-Software/Description
UTPreneur,Latin America,Panama,,Accepted,2012,https://2012.igem.org/Team:UTPreneur/Description
Utrecht,Europe,Netherlands,Diagnostics,Accepted,2017,https://2017.igem.org/Team:Utrecht/Description
Utrecht,Europe,Netherlands,Environment,Accepted,2018,https://2018.igem.org/Team:Utrecht/Description
UT_Dallas,North America,United States,Health & Medicine,Accepted,2011,https://2011.igem.org/Team:UT_Dallas/Description
UT_Dallas,North America,United States,Information Processing,Accepted,2012,https://2012.igem.org/Team:UT_Dallas/Description
UT_Dallas,North America,United States,Health & Medicine,Accepted,2013,https://2013.igem.org/Team:UT_Dallas/Description
UZurich,Europe,Switzerland,New Application,Accepted,2019,https://2019.igem.org/Team:UZurich/Description
U_of_Guelph,North America,Canada,Manufacturing,Accepted,2017,https://2017.igem.org/Team:U_of_Guelph/Description
Valencia,Europe,Spain,Foundational Research,Accepted,2007,https://2007.igem.org/Team:Valencia/Description
Valencia,Europe,Spain,,Accepted,2008,https://2008.igem.org/Team:Valencia/Description
Valencia,Europe,Spain,New Application,Accepted,2009,https://2009.igem.org/Team:Valencia/Description
Valencia,Europe,Spain,Food & Energy,Accepted,2010,https://2010.igem.org/Team:Valencia/Description
Valencia,Europe,,,Accepted,2006,https://2006.igem.org/Team:Valencia/Description
Valencia,Europe,Spain,Environment,Accepted,2011,https://2011.igem.org/Team:Valencia/Description
Valencia,Europe,Spain,Food & Energy,Accepted,2012,https://2012.igem.org/Team:Valencia/Description
Valencia-CIPF,Europe,Spain,Environment,Accepted,2013,https://2013.igem.org/Team:Valencia-CIPF/Description
Valencia_Biocampus,Europe,Spain,New Application,Accepted,2012,https://2012.igem.org/Team:Valencia_Biocampus/Description
Valencia_Biocampus,Europe,Spain,New Application,Accepted,2013,https://2013.igem.org/Team:Valencia_Biocampus/Description
Valencia_Biocampus,Europe,Spain,Measurement,Accepted,2014,https://2014.igem.org/Team:Valencia_Biocampus/Description
Valencia_UPV,Europe,Spain,Environment,Accepted,2014,https://2014.igem.org/Team:Valencia_UPV/Description
Valencia_UPV,Europe,Spain,Information Processing,Accepted,2015,https://2015.igem.org/Team:Valencia_UPV/Description
Valencia_UPV,Europe,Spain,Food & Nutrition,Accepted,2016,https://2016.igem.org/Team:Valencia_UPV/Description
Valencia_UPV,Europe,Spain,Food & Nutrition,Accepted,2017,https://2017.igem.org/Team:Valencia_UPV/Description
Valencia_UPV,Europe,Spain,New Application,Accepted,2018,https://2018.igem.org/Team:Valencia_UPV/Description
Vanderbilt,North America,United States,Manufacturing,Accepted,2014,https://2014.igem.org/Team:Vanderbilt/Description
Vanderbilt,North America,United States,Foundational Advance,Accepted,2015,https://2015.igem.org/Team:Vanderbilt/Description
Vanderbilt,North America,United States,Foundational Advance,Accepted,2016,https://2016.igem.org/Team:Vanderbilt/Description
Vanderbilt_MF,North America,United States,Microfluidics,Accepted,2014,https://2014.igem.org/Team:Vanderbilt_MF/Description
Vanderbilt_Software,North America,United States,Software,Accepted,2014,https://2014.igem.org/Team:Vanderbilt_Software/Description
VCU,North America,United States,Foundational Advance,Accepted,2011,https://2011.igem.org/Team:VCU/Description
VictoriaBC,North America,Canada,Manufacturing,Accepted,2009,https://2009.igem.org/Team:VictoriaBC/Description
Victoria_Australia,Asia,Australia,Manufacturing,Accepted,2009,https://2009.igem.org/Team:Victoria_Australia/Description
Victoria_Wellington,Asia,New Zealand,Energy,Accepted,2019,https://2019.igem.org/Team:Victoria_Wellington/Description
Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Accepted,2015,https://2015.igem.org/Team:Vilnius-Lithuania/Description
Vilnius-Lithuania,Europe,Lithuania,Therapeutics,Accepted,2016,https://2016.igem.org/Team:Vilnius-Lithuania/Description
Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Accepted,2017,https://2017.igem.org/Team:Vilnius-Lithuania/Description
Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Accepted,2018,https://2018.igem.org/Team:Vilnius-Lithuania/Description
Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Accepted,2019,https://2019.igem.org/Team:Vilnius-Lithuania/Description
Vilnius-Lithuania-OG,Europe,Lithuania,Foundational Advance,Accepted,2018,https://2018.igem.org/Team:Vilnius-Lithuania-OG/Description
Virginia,North America,Usa,Energy,Accepted,2007,https://2007.igem.org/Team:Virginia/Description
Virginia,North America,United States,,Accepted,2008,https://2008.igem.org/Team:Virginia/Description
Virginia,North America,United States,Environment,Accepted,2009,https://2009.igem.org/Team:Virginia/Description
Virginia,North America,United States,Health & Medicine,Accepted,2011,https://2011.igem.org/Team:Virginia/Description
Virginia,North America,United States,Health & Medicine,Accepted,2012,https://2012.igem.org/Team:Virginia/Description
Virginia,North America,United States,Foundational Advance,Accepted,2013,https://2013.igem.org/Team:Virginia/Description
Virginia,North America,United States,Environment,Accepted,2014,https://2014.igem.org/Team:Virginia/Description
Virginia,North America,United States,Health & Medicine,Accepted,2015,https://2015.igem.org/Team:Virginia/Description
Virginia,North America,United States,Environment,Accepted,2016,https://2016.igem.org/Team:Virginia/Description
Virginia,North America,United States,Environment,Accepted,2017,https://2017.igem.org/Team:Virginia/Description
Virginia,North America,United States,Manufacturing,Accepted,2018,https://2018.igem.org/Team:Virginia/Description
Virginia,North America,United States,Environment,Accepted,2019,https://2019.igem.org/Team:Virginia/Description
Virginia_Commonwealth,North America,United States,Foundational Advance,Accepted,2009,https://2009.igem.org/Team:Virginia_Commonwealth/Description
Virginia_Tech,North America,Usa,Medical,Accepted,2007,https://2007.igem.org/Team:Virginia_Tech/Description
Virginia_Tech,North America,United States,Foundational Advance,Accepted,2011,https://2011.igem.org/Team:Virginia_Tech/Description
Virginia_United,North America,United States,Information Processing,Accepted,2010,https://2010.igem.org/Team:Virginia_United/Description
Virtus-Parva_Mexico,Latin America,Mexico,New Application,Accepted,2014,https://2014.igem.org/Team:Virtus-Parva_Mexico/Description
VIT_Vellore,Asia,India,Health & Medicine,Accepted,2011,https://2011.igem.org/Team:VIT_Vellore/Description
VIT_Vellore,Asia,India,Food & Energy,Accepted,2012,https://2012.igem.org/Team:VIT_Vellore/Description
VIT_Vellore,Asia,India,Environment,Accepted,2018,https://2018.igem.org/Team:VIT_Vellore/Description
VIT_Vellore,Asia,India,Therapeutics,Accepted,2019,https://2019.igem.org/Team:VIT_Vellore/Description
VT-ENSIMAG_Biosecurity,North America,United States,Software Tools,Accepted,2010,https://2010.igem.org/Team:VT-ENSIMAG_Biosecurity/Description
Wageningen_UR,Europe,Netherlands,Foundational Advance,Accepted,2011,https://2011.igem.org/Team:Wageningen_UR/Description
Wageningen_UR,Europe,Netherlands,Health & Medicine,Accepted,2012,https://2012.igem.org/Team:Wageningen_UR/Description
Wageningen_UR,Europe,Netherlands,Manufacturing,Accepted,2013,https://2013.igem.org/Team:Wageningen_UR/Description
Wageningen_UR,Europe,Netherlands,Food & Nutrition,Accepted,2014,https://2014.igem.org/Team:Wageningen_UR/Description
Wageningen_UR,Europe,Netherlands,Food & Nutrition,Accepted,2016,https://2016.igem.org/Team:Wageningen_UR/Description
Wageningen_UR,Europe,Netherlands,Diagnostics,Accepted,2017,https://2017.igem.org/Team:Wageningen_UR/Description
Wageningen_UR,Europe,Netherlands,Food & Nutrition,Accepted,2019,https://2019.igem.org/Team:Wageningen_UR/Description
WalthamHS_BioHawks,North America,United States,Manufacturing(P),Accepted,2014,https://2014.igem.org/Team:WalthamHS_BioHawks/Description
WarrenCentral_WCC_IN,North America,United States,,Accepted,2012,https://2012.igem.org/Team:WarrenCentral_WCC_IN/Description
WarrenCIndpls_IN-HS,North America,United States,,Accepted,2011,https://2011.igem.org/Team:WarrenCIndpls_IN-HS/Description
Warsaw,Europe,Poland,,Accepted,2008,https://2008.igem.org/Team:Warsaw/Description
Warsaw,Europe,Poland,Health/Medicine,Accepted,2009,https://2009.igem.org/Team:Warsaw/Description
Warsaw,Europe,Poland,Foundational Advance,Accepted,2010,https://2010.igem.org/Team:Warsaw/Description
Warsaw,Europe,Poland,Foundational Advance,Accepted,2011,https://2011.igem.org/Team:Warsaw/Description
Warsaw,Europe,Poland,Foundational Advance,Accepted,2012,https://2012.igem.org/Team:Warsaw/Description
Warsaw,Europe,Poland,Food & Energy,Accepted,2013,https://2013.igem.org/Team:Warsaw/Description
